date,type,src,dst,weight
2014-01-01,partial,CHL,ECU,0.5324386414556087
2014-01-01,partial,CHL,MEX,0.698362555884395
2014-01-01,partial,CHL,PAN,0.6066479416223073
2014-01-01,partial,CHL,PER,0.6928960753522393
2014-01-01,partial,CHL,SLV,0.450501353736376
2014-01-01,partial,COL,ECU,0.5445131657783745
2014-01-01,partial,COL,MEX,0.9130355190665947
2014-01-01,partial,COL,PAN,0.6274564540686076
2014-01-01,partial,COL,PER,0.8754828847647108
2014-01-01,partial,DOM,PAN,0.42074963496484646
2014-01-01,partial,DOM,SLV,0.49262539069356354
2014-01-01,partial,ECU,MEX,0.4710422305004543
2014-01-01,partial,ECU,PAN,0.45527763204283594
2014-01-01,partial,ECU,PER,0.591853940047159
2014-01-01,partial,MEX,PAN,0.5761328082230277
2014-01-01,partial,MEX,PER,0.877575783909814
2014-01-01,partial,PAN,PER,0.7214619970796019
2014-01-01,partial,PAN,SLV,0.44900915230505395
2014-01-01,partial,PAN,URY,0.622348931750181
2014-01-01,partial,PER,URY,0.6007152735344385
2014-01-01,mst,ARG,URY,0.5478366202841286
2014-01-01,mst,BRA,COL,0.9602094953804408
2014-01-01,mst,CHL,URY,0.9169946354473479
2014-01-01,mst,CHL,DOM,0.6770520637242792
2014-01-01,mst,COL,MEX,0.9626481037485838
2014-01-01,mst,ECU,SLV,0.5585654819116677
2014-01-01,mst,MEX,PER,0.9540739762445504
2014-01-01,mst,PAN,URY,0.9356943914737275
2014-01-01,mst,PAN,SLV,0.6944123917519051
2014-01-01,mst,PER,URY,0.9318833613244367
2014-04-01,corr,ARG,BRA,0.6578868458630032
2014-04-01,corr,ARG,CHL,0.6313761268519467
2014-04-01,corr,ARG,COL,0.6464576474650667
2014-04-01,corr,ARG,ECU,0.5596582645342534
2014-04-01,corr,ARG,MEX,0.669977412025611
2014-04-01,corr,ARG,PAN,0.6122124786040292
2014-04-01,corr,ARG,PER,0.6367079253526153
2014-04-01,corr,ARG,URY,0.6547935355295063
2014-04-01,corr,BRA,CHL,0.9181988916650647
2014-04-01,corr,BRA,COL,0.968967030239491
2014-04-01,corr,BRA,DOM,0.6362917378475715
2014-04-01,corr,BRA,ECU,0.5850596461693339
2014-04-01,corr,BRA,MEX,0.9525676354120474
2014-04-01,corr,BRA,PAN,0.8758272653701298
2014-04-01,corr,BRA,PER,0.9514019276523904
2014-04-01,corr,BRA,SLV,0.5997713684049666
2014-04-01,corr,BRA,URY,0.8723931103822067
2014-04-01,corr,CHL,COL,0.9192153139861018
2014-04-01,corr,CHL,DOM,0.7041355237097422
2014-04-01,corr,CHL,ECU,0.5027955959116072
2014-04-01,corr,CHL,MEX,0.9209199810961642
2014-04-01,corr,CHL,PAN,0.9552161596072078
2014-04-01,corr,CHL,PER,0.9402387635041303
2014-04-01,corr,CHL,SLV,0.6237789588894416
2014-04-01,corr,CHL,URY,0.9330461916571543
2014-04-01,corr,COL,DOM,0.6111700372060641
2014-04-01,corr,COL,ECU,0.5465352534158787
2014-04-01,corr,COL,MEX,0.9704242375260458
2014-04-01,corr,COL,PAN,0.8730568391676472
2014-04-01,corr,COL,PER,0.9521411075521191
2014-04-01,corr,COL,SLV,0.5719136195952373
2014-04-01,corr,COL,URY,0.867978522465981
2014-04-01,corr,DOM,MEX,0.565774537877113
2014-04-01,corr,DOM,PAN,0.7123868134829787
2014-04-01,corr,DOM,PER,0.5523855458568503
2014-04-01,corr,DOM,SLV,0.6562492233839538
2014-04-01,corr,DOM,URY,0.5829769456154481
2014-04-01,corr,ECU,MEX,0.5918520485541817
2014-04-01,corr,ECU,PAN,0.6156198237063132
2014-04-01,corr,ECU,PER,0.5467036505382166
2014-04-01,corr,ECU,SLV,0.6783045259284861
2014-04-01,corr,ECU,URY,0.6089475944539262
2014-04-01,corr,MEX,PAN,0.8803534691737942
2014-04-01,corr,MEX,PER,0.9634527129689703
2014-04-01,corr,MEX,SLV,0.5570885538603324
2014-04-01,corr,MEX,URY,0.8918075465524318
2014-04-01,corr,PAN,PER,0.9133270180406866
2014-04-01,corr,PAN,SLV,0.6966605767294238
2014-04-01,corr,PAN,URY,0.9498300129921169
2014-04-01,corr,PER,SLV,0.5824247286824438
2014-04-01,corr,PER,URY,0.9436131388479814
2014-04-01,corr,SLV,URY,0.6508340856493706
2014-04-01,partial,ARG,BRA,0.73397952855389
2014-04-01,partial,ARG,CHL,0.805671313106806
2014-04-01,partial,ARG,COL,0.727541041777615
2014-04-01,partial,ARG,DOM,0.604060752517835
2014-04-01,partial,ARG,MEX,0.7109119481987414
2014-04-01,partial,ARG,PAN,0.8064596923653087
2014-04-01,partial,ARG,PER,0.7428160737453541
2014-04-01,partial,ARG,SLV,0.6168323412430542
2014-04-01,partial,ARG,URY,0.46045828419102985
2014-04-01,partial,BRA,CHL,0.8067056436098672
2014-04-01,partial,BRA,COL,0.9222167719051575
2014-04-01,partial,BRA,ECU,0.4878355529956111
2014-04-01,partial,BRA,MEX,0.8702156531424964
2014-04-01,partial,BRA,PAN,0.6062525177032596
2014-04-01,partial,BRA,PER,0.8750417964882169
2014-04-01,partial,CHL,COL,0.8336090346090638
2014-04-01,partial,CHL,DOM,0.47393622084111625
2014-04-01,partial,CHL,ECU,0.5319530347950303
2014-04-01,partial,CHL,MEX,0.8240356634509955
2014-04-01,partial,CHL,PAN,0.8102580273831411
2014-04-01,partial,CHL,PER,0.8526158676331916
2014-04-01,partial,CHL,URY,0.4350728305395668
2014-04-01,partial,COL,ECU,0.5285468361707113
2014-04-01,partial,COL,MEX,0.9288113705230615
2014-04-01,partial,COL,PAN,0.6369037008479117
2014-04-01,partial,COL,PER,0.888654822479424
2014-04-01,partial,DOM,PAN,0.5269085710923942
2014-04-01,partial,DOM,SLV,0.45256440133977666
2014-04-01,partial,ECU,MEX,0.4647459409756865
2014-04-01,partial,ECU,PAN,0.4072980443300694
2014-04-01,partial,ECU,PER,0.5322815295682516
2014-04-01,partial,MEX,PAN,0.6312839696596958
2014-04-01,partial,MEX,PER,0.9095152413524435
2014-04-01,partial,MEX,URY,0.4139218319932234
2014-04-01,partial,PAN,PER,0.7459097687448629
2014-04-01,partial,PAN,URY,0.6724282215393743
2014-04-01,partial,PER,URY,0.6267791257325931
2014-04-01,mst,ARG,MEX,0.669977412025611
2014-04-01,mst,BRA,COL,0.968967030239491
2014-04-01,mst,CHL,PAN,0.9552161596072078
2014-04-01,mst,COL,MEX,0.9704242375260458
2014-04-01,mst,DOM,PAN,0.7123868134829787
2014-04-01,mst,ECU,SLV,0.6783045259284861
2014-04-01,mst,MEX,PER,0.9634527129689703
2014-04-01,mst,PAN,URY,0.9498300129921169
2014-04-01,mst,PAN,SLV,0.6966605767294238
2014-04-01,mst,PER,URY,0.9436131388479814
2014-07-01,corr,ARG,BRA,0.5230364049313606
2014-07-01,corr,ARG,CHL,0.4919292809991077
2014-07-01,corr,ARG,COL,0.49168849525257624
2014-07-01,corr,ARG,MEX,0.5224981752797131
2014-07-01,corr,ARG,PAN,0.4487488048346081
2014-07-01,corr,ARG,PER,0.49760701405268903
2014-07-01,corr,ARG,URY,0.5148885660835302
2014-07-01,corr,BRA,CHL,0.8856082045424541
2014-07-01,corr,BRA,COL,0.9634755448621865
2014-07-01,corr,BRA,DOM,0.6013968609792036
2014-07-01,corr,BRA,ECU,0.4381779638966148
2014-07-01,corr,BRA,MEX,0.9346423873216306
2014-07-01,corr,BRA,PAN,0.8184271497773219
2014-07-01,corr,BRA,PER,0.9304774276405672
2014-07-01,corr,BRA,SLV,0.5609364902698162
2014-07-01,corr,BRA,URY,0.8179333733068047
2014-07-01,corr,CHL,COL,0.9013535176957042
2014-07-01,corr,CHL,DOM,0.682924411151322
2014-07-01,corr,CHL,MEX,0.9084562906182698
2014-07-01,corr,CHL,PAN,0.9360535466303821
2014-07-01,corr,CHL,PER,0.9104102435713907
2014-07-01,corr,CHL,SLV,0.5774185514859627
2014-07-01,corr,CHL,URY,0.9095457063956588
2014-07-01,corr,COL,DOM,0.5798145877492048
2014-07-01,corr,COL,MEX,0.9535433998219406
2014-07-01,corr,COL,PAN,0.8304867905888694
2014-07-01,corr,COL,PER,0.9283526051221653
2014-07-01,corr,COL,SLV,0.5366804102234717
2014-07-01,corr,COL,URY,0.8162212456326412
2014-07-01,corr,DOM,MEX,0.5438248775524285
2014-07-01,corr,DOM,PAN,0.710125520876996
2014-07-01,corr,DOM,PER,0.4936937632041048
2014-07-01,corr,DOM,SLV,0.6101241387874632
2014-07-01,corr,DOM,URY,0.5344372827172191
2014-07-01,corr,ECU,PAN,0.41110813258635853
2014-07-01,corr,ECU,PER,0.42240036374201767
2014-07-01,corr,ECU,SLV,0.6695970133100267
2014-07-01,corr,ECU,URY,0.4526372578129324
2014-07-01,corr,MEX,PAN,0.8399515688473121
2014-07-01,corr,MEX,PER,0.9427683198668789
2014-07-01,corr,MEX,SLV,0.5131278974332618
2014-07-01,corr,MEX,URY,0.8674711944762195
2014-07-01,corr,PAN,PER,0.8680886977333354
2014-07-01,corr,PAN,SLV,0.6609466046570805
2014-07-01,corr,PAN,URY,0.9447598924953937
2014-07-01,corr,PER,SLV,0.5417567893088977
2014-07-01,corr,PER,URY,0.9050196801999709
2014-07-01,corr,SLV,URY,0.6030934424712324
2014-07-01,partial,ARG,BRA,0.6725971293880282
2014-07-01,partial,ARG,CHL,0.735755893030792
2014-07-01,partial,ARG,COL,0.697458696889875
2014-07-01,partial,ARG,DOM,0.5231334728084063
2014-07-01,partial,ARG,MEX,0.6672278223457184
2014-07-01,partial,ARG,PAN,0.7405286222639691
2014-07-01,partial,ARG,PER,0.6870115467408912
2014-07-01,partial,ARG,SLV,0.5581751206307922
2014-07-01,partial,ARG,URY,0.4391680574683066
2014-07-01,partial,BRA,CHL,0.7698374962825816
2014-07-01,partial,BRA,COL,0.9239418352734666
2014-07-01,partial,BRA,MEX,0.864926447265136
2014-07-01,partial,BRA,PAN,0.5363088647811917
2014-07-01,partial,BRA,PER,0.8464365618723306
2014-07-01,partial,CHL,COL,0.860506963761849
2014-07-01,partial,CHL,ECU,0.4821015636632437
2014-07-01,partial,CHL,MEX,0.8704377838251555
2014-07-01,partial,CHL,PAN,0.7743898944324573
2014-07-01,partial,CHL,PER,0.8183373150091439
2014-07-01,partial,CHL,URY,0.43143309847656797
2014-07-01,partial,COL,ECU,0.4501766772619123
2014-07-01,partial,COL,MEX,0.9285234849800774
2014-07-01,partial,COL,PAN,0.6236479875040163
2014-07-01,partial,COL,PER,0.8661298461898617
2014-07-01,partial,DOM,PAN,0.48802402049402843
2014-07-01,partial,ECU,MEX,0.48619372931156163
2014-07-01,partial,ECU,PAN,0.4229020237656754
2014-07-01,partial,MEX,PAN,0.6362140567068892
2014-07-01,partial,MEX,PER,0.8890530406280889
2014-07-01,partial,MEX,URY,0.43969436836465264
2014-07-01,partial,PAN,PER,0.6794724802352766
2014-07-01,partial,PAN,URY,0.7373347443124235
2014-07-01,partial,PER,URY,0.5720412314434393
2014-07-01,mst,ARG,BRA,0.5230364049313606
2014-07-01,mst,BRA,COL,0.9634755448621865
2014-07-01,mst,CHL,PAN,0.9360535466303821
2014-07-01,mst,CHL,PER,0.9104102435713907
2014-07-01,mst,COL,MEX,0.9535433998219406
2014-07-01,mst,DOM,PAN,0.710125520876996
2014-07-01,mst,ECU,SLV,0.6695970133100267
2014-07-01,mst,MEX,PER,0.9427683198668789
2014-07-01,mst,PAN,URY,0.9447598924953937
2014-07-01,mst,PAN,SLV,0.6609466046570805
2014-10-01,corr,ARG,CHL,0.4342318673785598
2014-10-01,corr,ARG,COL,0.42298478975255643
2014-10-01,corr,ARG,MEX,0.43329398322181667
2014-10-01,corr,ARG,PER,0.4317546447961154
2014-10-01,corr,ARG,URY,0.41750749776793455
2014-10-01,corr,BRA,CHL,0.893025715138571
2014-10-01,corr,BRA,COL,0.9663443338607879
2014-10-01,corr,BRA,DOM,0.6774551038225507
2014-10-01,corr,BRA,ECU,0.4447657723133515
2014-10-01,corr,BRA,MEX,0.9449049630763247
2014-10-01,corr,BRA,PAN,0.828844341534342
2014-10-01,corr,BRA,PER,0.9138832406453915
2014-10-01,corr,BRA,SLV,0.5587951348979958
2014-10-01,corr,BRA,URY,0.8133246099085242
2014-10-01,corr,CHL,COL,0.9043212024033768
2014-10-01,corr,CHL,DOM,0.7136017385270138
2014-10-01,corr,CHL,MEX,0.9395029632698776
2014-10-01,corr,CHL,PAN,0.934047881719496
2014-10-01,corr,CHL,PER,0.9332066119209051
2014-10-01,corr,CHL,SLV,0.565766622769804
2014-10-01,corr,CHL,URY,0.9129294939148194
2014-10-01,corr,COL,DOM,0.6416239158685517
2014-10-01,corr,COL,MEX,0.9679927705737476
2014-10-01,corr,COL,PAN,0.8346570202465968
2014-10-01,corr,COL,PER,0.9342561975283283
2014-10-01,corr,COL,SLV,0.5429426490604924
2014-10-01,corr,COL,URY,0.8170315361686368
2014-10-01,corr,DOM,MEX,0.6776838933151664
2014-10-01,corr,DOM,PAN,0.7113116284732602
2014-10-01,corr,DOM,PER,0.5740854588994168
2014-10-01,corr,DOM,SLV,0.5806466457164835
2014-10-01,corr,DOM,URY,0.5627322143496678
2014-10-01,corr,ECU,SLV,0.5178183647862923
2014-10-01,corr,ECU,URY,0.4418198279559917
2014-10-01,corr,MEX,PAN,0.8831555479249898
2014-10-01,corr,MEX,PER,0.9368544507679895
2014-10-01,corr,MEX,SLV,0.5572855485294439
2014-10-01,corr,MEX,URY,0.8884358594242159
2014-10-01,corr,PAN,PER,0.9033660880991552
2014-10-01,corr,PAN,SLV,0.6349057824104487
2014-10-01,corr,PAN,URY,0.9514683660761746
2014-10-01,corr,PER,SLV,0.5737228088711324
2014-10-01,corr,PER,URY,0.9115066191823706
2014-10-01,corr,SLV,URY,0.5861736937185402
2014-10-01,partial,ARG,BRA,0.7159734957218401
2014-10-01,partial,ARG,CHL,0.6849516448795916
2014-10-01,partial,ARG,COL,0.6737481913188927
2014-10-01,partial,ARG,DOM,0.5190379143398701
2014-10-01,partial,ARG,MEX,0.7166127613984034
2014-10-01,partial,ARG,PAN,0.6970086959485928
2014-10-01,partial,ARG,PER,0.6871661770207074
2014-10-01,partial,ARG,SLV,0.4335298355884847
2014-10-01,partial,ARG,URY,0.49230555810266896
2014-10-01,partial,BRA,CHL,0.7677420804140049
2014-10-01,partial,BRA,COL,0.9242894130177352
2014-10-01,partial,BRA,MEX,0.8714608366222967
2014-10-01,partial,BRA,PAN,0.5782083413328574
2014-10-01,partial,BRA,PER,0.812033501269638
2014-10-01,partial,CHL,COL,0.8505154839601177
2014-10-01,partial,CHL,MEX,0.9038708965636105
2014-10-01,partial,CHL,PAN,0.7721513550906715
2014-10-01,partial,CHL,PER,0.8680643971358629
2014-10-01,partial,CHL,URY,0.44795337731586704
2014-10-01,partial,COL,MEX,0.9458786099649467
2014-10-01,partial,COL,PAN,0.6241893187216115
2014-10-01,partial,COL,PER,0.8807286821172825
2014-10-01,partial,DOM,PAN,0.461740121378941
2014-10-01,partial,MEX,PAN,0.7050571952067337
2014-10-01,partial,MEX,PER,0.8783576069785938
2014-10-01,partial,MEX,URY,0.4763260740115549
2014-10-01,partial,PAN,PER,0.7580284406321688
2014-10-01,partial,PAN,URY,0.7673656488952068
2014-10-01,partial,PER,URY,0.5757265262963785
2014-10-01,mst,ARG,CHL,0.4342318673785598
2014-10-01,mst,BRA,COL,0.9663443338607879
2014-10-01,mst,CHL,MEX,0.9395029632698776
2014-10-01,mst,CHL,PAN,0.934047881719496
2014-10-01,mst,CHL,DOM,0.7136017385270138
2014-10-01,mst,COL,MEX,0.9679927705737476
2014-10-01,mst,ECU,SLV,0.5178183647862923
2014-10-01,mst,MEX,PER,0.9368544507679895
2014-10-01,mst,PAN,URY,0.9514683660761746
2014-10-01,mst,PAN,SLV,0.6349057824104487
2015-01-01,corr,ARG,BRA,0.44990884846024515
2015-01-01,corr,ARG,CHL,0.5237292788506527
2015-01-01,corr,ARG,COL,0.48018306258232635
2015-01-01,corr,ARG,MEX,0.46625910202443727
2015-01-01,corr,ARG,PAN,0.4514635125265226
2015-01-01,corr,ARG,PER,0.4845432592446334
2015-01-01,corr,ARG,URY,0.443151492610032
2015-01-01,corr,BRA,CHL,0.8747914012031157
2015-01-01,corr,BRA,COL,0.9634788816979128
2015-01-01,corr,BRA,DOM,0.717881610049304
2015-01-01,corr,BRA,ECU,0.4928303607566549
2015-01-01,corr,BRA,MEX,0.9428541807741044
2015-01-01,corr,BRA,PAN,0.8011562201512664
2015-01-01,corr,BRA,PER,0.903436079185917
2015-01-01,corr,BRA,SLV,0.5855545755086237
2015-01-01,corr,BRA,URY,0.8044030826979723
2015-01-01,corr,CHL,COL,0.894804817148684
2015-01-01,corr,CHL,DOM,0.670295814336612
2015-01-01,corr,CHL,ECU,0.4013491222980667
2015-01-01,corr,CHL,MEX,0.9452303494214153
2015-01-01,corr,CHL,PAN,0.8956115630616229
2015-01-01,corr,CHL,PER,0.9278554846152772
2015-01-01,corr,CHL,SLV,0.5343305720320807
2015-01-01,corr,CHL,URY,0.9110776972899788
2015-01-01,corr,COL,DOM,0.6574632893739513
2015-01-01,corr,COL,ECU,0.42749073283387673
2015-01-01,corr,COL,MEX,0.9679177421871873
2015-01-01,corr,COL,PAN,0.8047201538972514
2015-01-01,corr,COL,PER,0.9316356195702992
2015-01-01,corr,COL,SLV,0.5538178915887039
2015-01-01,corr,COL,URY,0.8087703020979787
2015-01-01,corr,DOM,ECU,0.48094076814345593
2015-01-01,corr,DOM,MEX,0.7156063344535805
2015-01-01,corr,DOM,PAN,0.6630722348895323
2015-01-01,corr,DOM,PER,0.5738238669302551
2015-01-01,corr,DOM,SLV,0.5529914164069886
2015-01-01,corr,DOM,URY,0.5859991798007425
2015-01-01,corr,ECU,MEX,0.42821200648703067
2015-01-01,corr,ECU,SLV,0.5704268858362208
2015-01-01,corr,MEX,PAN,0.8615178039470102
2015-01-01,corr,MEX,PER,0.9306342392002902
2015-01-01,corr,MEX,SLV,0.5735730406281135
2015-01-01,corr,MEX,URY,0.8790611227103777
2015-01-01,corr,PAN,PER,0.8843579119729832
2015-01-01,corr,PAN,SLV,0.5869345337746004
2015-01-01,corr,PAN,URY,0.9584050658322326
2015-01-01,corr,PER,SLV,0.5815631832803652
2015-01-01,corr,PER,URY,0.9031551302793974
2015-01-01,corr,SLV,URY,0.5967427810294725
2015-01-01,partial,ARG,BRA,0.6113346838234605
2015-01-01,partial,ARG,CHL,0.5455531991700402
2015-01-01,partial,ARG,COL,0.5566040385611265
2015-01-01,partial,ARG,DOM,0.4056334938716649
2015-01-01,partial,ARG,MEX,0.6052351930387373
2015-01-01,partial,ARG,PAN,0.4660293683648631
2015-01-01,partial,ARG,PER,0.5320827863654126
2015-01-01,partial,BRA,CHL,0.7528964143433636
2015-01-01,partial,BRA,COL,0.9205517478695311
2015-01-01,partial,BRA,MEX,0.8736702698659706
2015-01-01,partial,BRA,PAN,0.6200697865197312
2015-01-01,partial,BRA,PER,0.8061495611086994
2015-01-01,partial,BRA,URY,0.411367318516581
2015-01-01,partial,CHL,COL,0.8521230823323085
2015-01-01,partial,CHL,ECU,0.5359242873334304
2015-01-01,partial,CHL,MEX,0.9158865717391013
2015-01-01,partial,CHL,PAN,0.781627886529154
2015-01-01,partial,CHL,PER,0.8711369898744216
2015-01-01,partial,CHL,URY,0.5248794012277971
2015-01-01,partial,COL,ECU,0.4993456425690213
2015-01-01,partial,COL,MEX,0.9495421689664393
2015-01-01,partial,COL,PAN,0.6682500183878068
2015-01-01,partial,COL,PER,0.8880235376096354
2015-01-01,partial,COL,URY,0.42972413875932963
2015-01-01,partial,ECU,MEX,0.5227621987074799
2015-01-01,partial,ECU,PAN,0.628441855433217
2015-01-01,partial,ECU,PER,0.5460257067638218
2015-01-01,partial,ECU,URY,0.448023844835899
2015-01-01,partial,MEX,PAN,0.757851164590537
2015-01-01,partial,MEX,PER,0.8849982128265883
2015-01-01,partial,MEX,URY,0.5584262440235434
2015-01-01,partial,PAN,PER,0.7990846600065458
2015-01-01,partial,PAN,URY,0.8347166686892804
2015-01-01,partial,PER,URY,0.6452938633784305
2015-01-01,mst,ARG,CHL,0.5237292788506527
2015-01-01,mst,BRA,COL,0.9634788816979128
2015-01-01,mst,BRA,DOM,0.717881610049304
2015-01-01,mst,CHL,MEX,0.9452303494214153
2015-01-01,mst,CHL,URY,0.9110776972899788
2015-01-01,mst,COL,MEX,0.9679177421871873
2015-01-01,mst,COL,PER,0.9316356195702992
2015-01-01,mst,ECU,SLV,0.5704268858362208
2015-01-01,mst,PAN,URY,0.9584050658322326
2015-01-01,mst,SLV,URY,0.5967427810294725
2015-04-01,corr,ARG,BRA,0.4067432682007577
2015-04-01,corr,ARG,CHL,0.49106362051626556
2015-04-01,corr,ARG,COL,0.5044087001046935
2015-04-01,corr,ARG,MEX,0.4811545634528912
2015-04-01,corr,ARG,PAN,0.4462331775753702
2015-04-01,corr,ARG,PER,0.5172267533236974
2015-04-01,corr,ARG,SLV,0.5438425047102358
2015-04-01,corr,ARG,URY,0.41609673633237393
2015-04-01,corr,BRA,CHL,0.7390120001020165
2015-04-01,corr,BRA,COL,0.9083961737755175
2015-04-01,corr,BRA,DOM,0.6685311482067423
2015-04-01,corr,BRA,ECU,0.4682852672146236
2015-04-01,corr,BRA,MEX,0.8988906819061986
2015-04-01,corr,BRA,PAN,0.7556705791603576
2015-04-01,corr,BRA,PER,0.8457013955103442
2015-04-01,corr,BRA,SLV,0.7036535681599544
2015-04-01,corr,BRA,URY,0.7298289696368526
2015-04-01,corr,CHL,COL,0.8881423499829775
2015-04-01,corr,CHL,DOM,0.734200882280881
2015-04-01,corr,CHL,ECU,0.506360086698127
2015-04-01,corr,CHL,MEX,0.9344618461991521
2015-04-01,corr,CHL,PAN,0.8193070763869938
2015-04-01,corr,CHL,PER,0.9124749418358402
2015-04-01,corr,CHL,SLV,0.6432681743168817
2015-04-01,corr,CHL,URY,0.7094670328910795
2015-04-01,corr,COL,DOM,0.7449353648139745
2015-04-01,corr,COL,ECU,0.5460645387188351
2015-04-01,corr,COL,MEX,0.9741368924713674
2015-04-01,corr,COL,PAN,0.8239430843198785
2015-04-01,corr,COL,PER,0.936837027727291
2015-04-01,corr,COL,SLV,0.7459449739899184
2015-04-01,corr,COL,URY,0.7637455936467784
2015-04-01,corr,DOM,ECU,0.5856412797980519
2015-04-01,corr,DOM,MEX,0.7617852654857892
2015-04-01,corr,DOM,PAN,0.6919735257578329
2015-04-01,corr,DOM,PER,0.6709784166467985
2015-04-01,corr,DOM,SLV,0.6706605037678239
2015-04-01,corr,DOM,URY,0.5408277812088674
2015-04-01,corr,ECU,MEX,0.5024068194761678
2015-04-01,corr,ECU,PER,0.49815050293924024
2015-04-01,corr,ECU,SLV,0.5384146083251559
2015-04-01,corr,MEX,PAN,0.8542355042978002
2015-04-01,corr,MEX,PER,0.9431837956185428
2015-04-01,corr,MEX,SLV,0.7139534129078091
2015-04-01,corr,MEX,URY,0.7942956168085583
2015-04-01,corr,PAN,PER,0.8928433496027325
2015-04-01,corr,PAN,SLV,0.7225848802935819
2015-04-01,corr,PAN,URY,0.9345031999603387
2015-04-01,corr,PER,SLV,0.7361813047835599
2015-04-01,corr,PER,URY,0.8558331784818648
2015-04-01,corr,SLV,URY,0.6572139075348389
2015-04-01,partial,ARG,BRA,0.5629445075262899
2015-04-01,partial,ARG,CHL,0.5464199284387644
2015-04-01,partial,ARG,COL,0.6114807357856624
2015-04-01,partial,ARG,DOM,0.4991063843921781
2015-04-01,partial,ARG,MEX,0.6173867535060154
2015-04-01,partial,ARG,PAN,0.5189257911030238
2015-04-01,partial,ARG,PER,0.5575735571968923
2015-04-01,partial,ARG,URY,0.41655490779066723
2015-04-01,partial,BRA,CHL,0.5506834450562773
2015-04-01,partial,BRA,COL,0.8206140393062324
2015-04-01,partial,BRA,ECU,0.48445791117110604
2015-04-01,partial,BRA,MEX,0.8017955572695321
2015-04-01,partial,BRA,PAN,0.5641632240532907
2015-04-01,partial,BRA,PER,0.6907483355200174
2015-04-01,partial,BRA,URY,0.4600435260015193
2015-04-01,partial,CHL,COL,0.8102152513548382
2015-04-01,partial,CHL,ECU,0.5467261680771037
2015-04-01,partial,CHL,MEX,0.8878012208800757
2015-04-01,partial,CHL,PAN,0.7093427428595929
2015-04-01,partial,CHL,PER,0.8442504515819458
2015-04-01,partial,CHL,URY,0.42203428371771695
2015-04-01,partial,COL,ECU,0.5634464442582193
2015-04-01,partial,COL,MEX,0.9431978308404201
2015-04-01,partial,COL,PAN,0.6740317541899555
2015-04-01,partial,COL,PER,0.8543680938970827
